candidate_id,linked_notice_id,linked_notice_type,link_confidence,link_reason
RC-CONT_AWD_H9821020F0240_9700_HHSN316201200009W_7529,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_H9821021F0159_9700_H9821021D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_H9821021F0161_9700_H9821021D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_H9821022C0013_9700_-NONE-_-NONE-,7c40cf1e85dc431a84764f1b686f34f1,Solicitation,Medium,title similarity 74
RC-CONT_AWD_H9821022F0242_9700_75N98120D00175_7529,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_H9821023F0063_9700_W52P1J18A0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_H9821023F0069_9700_H9821021D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_H9821024C0002_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_H9821024CE008_9700_-NONE-_-NONE-,5d5105ccca694a2a84b4242c84d3cce1,Sources Sought,Low,loosened title 55 (corroborated); NAICS match
RC-CONT_AWD_H9821025FE045_9700_H9821021D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000118F0023_9700_NNG15SC34B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000119C0006_9700_-NONE-_-NONE-,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_HB000119C0013_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000119F0001_9700_NNG15SC39B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000119F0006_9700_47QTCA18D008L_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000120C0003_9700_-NONE-_-NONE-,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_HB000120C0005_9700_-NONE-_-NONE-,,,No Match,"Only match(es) posted outside the recency window around this award's expiration or before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_HB000120F1009_9700_NNG15SC71B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000120P0003_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000121F1019_9700_NNG15SD41B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000121F1052_9700_NNG15SD73B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000122C1002_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000123C1012_9700_-NONE-_-NONE-,,,No Match,"Only match(es) posted outside the recency window around this award's expiration or before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_HB000123C1013_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000123C1014_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000123F1004_9700_NNG15SD25B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000124F0002_9700_HB000124D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000124F0020_9700_HB000124D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000125F0016_9700_HB000125D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000125F0036_9700_NNG15SD23B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000125P0003_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000125P0034_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HB000126F0012_9700_HB000124D0002_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101305C2020_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101315F0001_9700_GS35F0308U_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101316C0003_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101316F0006_9700_GS35F0308U_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101316F0014_9700_GS35F5151H_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101317F5002_9700_HC104712D4015_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101318C8002_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101318F0057_9700_GS35F0478U_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101318F0185_9700_GS35F517AA_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101320F0227_9700_HC101319D0003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101321F0045_9700_GS35F517AA_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101321F0124_9700_HC101320A0010_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101321F0170_9700_HC101317A0009_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101323F0128_9700_HC101322A0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101323F0152_9700_HC101321A0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101323F0155_9700_HC101322A0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101323F7131_9700_HC101322A0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101323FB941_9700_HC101318A0003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101323FF764_9700_HC101318A0003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101324F0147_9700_47QTCB22D0420_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101324F0165_9700_HC101321A0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101325F0128_9700_HC101320A0010_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101325FA820_9700_HC101324A0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101325FB255_9700_HC101324A0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101325FE364_9700_HC101324A0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101917C0002_9700_-NONE-_-NONE-,945f9340ad4cf62f33ba2c1f84cf9e73,Modification/Amendment/Cancel,Low,loosened title 58 (corroborated); NAICS match
RC-CONT_AWD_HC101917C0021_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101917C0023_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101918C0003_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101919C0010_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101919F0009_9700_GS06F0759Z_4732,,,No Match,"Only match(es) posted outside the recency window around this award's expiration or before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_HC101919F0060_9700_HC101915A2009_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101920C0012_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101922C0014_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC101924F0018_9700_NNG15SD79B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102810F2031_9700_GS35F0777J_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102811F0179_9700_GS35F4483G_4730,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_HC102811F0596_9700_GS06F0203Z_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102813F0158_9700_GS06F0656Z_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102813F0189_9700_GS35F0495K_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102813F0336_9700_NNG07DA19B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102814C0018_9700_-NONE-_-NONE-,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_HC102814F0364_9700_NNG07DA22B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102814F0366_9700_GS35F0398V_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102814P0150_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102815F0001_9700_GS35F0156V_4730,945f9340ad4cf62f33ba2c1f84cf9e73,Modification/Amendment/Cancel,Medium,title similarity 70
RC-CONT_AWD_HC102815F0003_9700_GS06F0637Z_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102815F0033_9700_GS06F0673Z_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102815F0469_9700_GS06F0718Z_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102816C0006_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102816C0023_9700_-NONE-_-NONE-,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_HC102816F0108_9700_GS35F0272J_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102816F0478_9700_GS35F539AA_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102816F0625_9700_NNG15SC96B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102816F0687_9700_HHSN316201200021W_7529,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102816F0767_9700_GS35F0011K_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102816F0953_9700_NNG15SC73B_8000,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_HC102816F0972_9700_GS06F0783Z_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102816P0272_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817C0014_9700_-NONE-_-NONE-,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_HC102817C0024_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F0070_9700_GS35F0450X_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F0137_9700_NNG15SC59B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F0181_9700_GS06F1036Z_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F0194_9700_GS35F435DA_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F0351_9700_GS06F1032Z_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F0387_9700_NNG15SC90B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F0617_9700_HC102817D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F0666_9700_HC102817D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F0807_9700_NNG15SC45B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F1171_9700_NNG15SC34B_8000,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_HC102817F1229_9700_HC102813D0002_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F1408_9700_HC102817D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F1420_9700_NNG15SC95B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F1423_9700_HC102817D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F1430_9700_NNG15SC41B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F1495_9700_NNG15SD82B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817F1510_9700_NNG15SD09B_8000,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_HC102817F1580_9700_NNG15SD30B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817P0153_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102817P0187_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F0001_9700_GS35F077GA_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F0432_9700_HC102817D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F0462_9700_HC102817A0010_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F0587_9700_GS35F636GA_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F0597_9700_HC102817A0010_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F0720_9700_HC102817D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F0748_9700_HC102817A0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F0772_9700_NNG15SD76B_8000,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_HC102818F0774_9700_NNG15SD39B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F0780_9700_NNG15SC82B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F0870_9700_NNG15SD19B_8000,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_HC102818F0960_9700_NNG15SD41B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F0989_9700_NNG15SC86B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F1062_9700_HC102817A0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F1084_9700_NNG15SC34B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F1163_9700_NNG15SD81B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F1421_9700_NNG15SC45B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F1471_9700_GS06F0625Z_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F1480_9700_HC102817D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F1512_9700_HC102817D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F1569_9700_GS35F304CA_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F1692_9700_HC102817D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F1819_9700_NNG15SD26B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F1823_9700_NNG15SD27B_8000,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_HC102818F1829_9700_HC102817D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818F2259_9700_NNG15SC70B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818P0006_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818P0049_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818P0090_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102818P0100_9700_-NONE-_-NONE-,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_HC102818P0148_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102819C0014_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102819F0003_9700_HC102817D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102819F0010_9700_GS06F1032Z_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102819F0025_9700_GS35F398CA_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102819F0030_9700_NNG15SC85B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102819F0057_9700_NNG15SC71B_8000,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_HC102819F0138_9700_GS35F515BA_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102819F0180_9700_HHSN316201200041W_7529,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_HC102819F0223_9700_NNG15SC87B_8000,,,No Match,"Only match(es) posted outside the recency window around this award's expiration or before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_HC102819F0245_9700_NNG15SC69B_8000,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_HC102819F0248_9700_NNG15SC33B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102819F0253_9700_NNG15SD30B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102819F0259_9700_NNG15SC80B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_HC102819F0296_9700_GS35F515BA_4732,,,No Match,No notice cleared the minimum match threshold
