award_id,piid,referenced_idv_piid,award_type,awardee_name_raw,awardee_name_clean,awardee_uei,awarding_agency_raw,awarding_agency_clean,awarding_subagency_raw,awarding_subagency_clean,funding_agency_clean,date_signed,total_obligated_amount,potential_value,pop_start_date,pop_current_end_date,pop_potential_end_date,naics,psc,extent_competed,extent_competed_code,type_of_contract_pricing,type_of_contract_pricing_code,type_of_set_aside,type_of_set_aside_code,number_of_offers_received,base_and_all_options_value,place_of_performance_state,missing_end_date_flag,missing_vendor_flag,missing_agency_flag,data_quality_notes,source_system,business_size_determination_code,cyber_it_flag,cyber_flag,it_services_flag,cloud_flag,data_analytics_flag,software_dev_flag,network_ops_flag,help_desk_flag,compliance_security_flag,classification_confidence
CONT_AWD_FA830724CB007_9700_-NONE-_-NONE-,FA830724CB007,,DEFINITIVE CONTRACT,ENLIGHTEN IT CONSULTING LLC,ENLIGHTEN IT CONSULTING LLC,R1V7DQ3VKQP5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-12-03,92890083.31,92890083.33,2024-04-01,2026-03-31,2026-07-31,541511,DA01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,NO SET ASIDE USED.,NONE,1.0,0.0,MD,False,False,False,,USAspending,O,True,True,False,True,False,False,False,False,False,High
CONT_AWD_M6890925P7602_9700_-NONE-_-NONE-,M6890925P7602,,PURCHASE ORDER,"EXPEDITIONARY TECHNICAL SOLUTIONS, INCORPORATED","EXPEDITIONARY TECHNICAL SOLUTIONS, INCORPORATED",SK6PW769XX75,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2025-12-02,3975458.0,3975458.0,2024-11-23,2026-05-22,2026-05-22,541512,R425,NOT COMPETED UNDER SAP,G,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,0.0,CA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA714625F0018_9700_FA714625D0002_9700,FA714625F0018,FA714625D0002,DELIVERY ORDER,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.","GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC",SMNWM6HN79X5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-12-02,262153.32,693140.61,2025-04-24,2027-06-30,2027-06-30,541512,DA01,FULL AND OPEN COMPETITION,A,COST NO FEE,S,,,,0.0,,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_HT001523F0010_9700_NNG15SC82B_8000,HT001523F0010,NNG15SC82B,DELIVERY ORDER,"NEW TECH SOLUTIONS, INC.","NEW TECH SOLUTIONS, INC",XK11LLUL61A7,Department of Defense,DEPARTMENT OF DEFENSE,Defense Health Agency,DEFENSE HEALTH AGENCY,DEPARTMENT OF DEFENSE,2025-12-02,1404933.85,1782502.09,2022-12-14,2026-12-14,2027-12-14,541519,7A21,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,6.0,28288.64,TX,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA703724F0008_9700_FA703723D0001_9700,FA703724F0008,FA703723D0001,DELIVERY ORDER,"SIERRA NEVADA COMPANY, LLC","SIERRA NEVADA COMPANY, LLC",N1PWVLN6F4U1,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-12-02,2536030.26,3007708.07,2024-01-25,2027-01-24,2028-01-24,541512,R425,NOT COMPETED,C,FIRM FIXED PRICE,J,,,,0.0,CO,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HC104722C0002_9700_-NONE-_-NONE-,HC104722C0002,,DEFINITIVE CONTRACT,EAGLE HARBOR SOLUTIONS LLC,EAGLE HARBOR SOLUTIONS LLC,RCFMRKZL4235,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2025-12-02,20539371.37,24641232.5,2022-01-31,2026-01-31,2026-07-31,541519,DA01,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,0.0,DC,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_W52P1J17C0058_9700_-NONE-_-NONE-,W52P1J17C0058,,DEFINITIVE CONTRACT,"VISTA DEFENSE TECHNOLOGIES, LLC","VISTA DEFENSE TECHNOLOGIES, LLC",UM22ZL79EQ53,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2025-12-02,59529882.46,62721946.57,2017-09-27,2026-04-10,2026-04-10,541513,D321,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,COST PLUS FIXED FEE,U,8A COMPETED,8A,3.0,0.0,IL,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_SP470921F0073_9700_SP470917D0023_9700,SP470921F0073,SP470917D0023,DELIVERY ORDER,ACCENTURE FEDERAL SERVICES LLC,ACCENTURE FEDERAL SERVICES LLC,C47BNA8GM833,Department of Defense,DEPARTMENT OF DEFENSE,Defense Logistics Agency,DEFENSE LOGISTICS AGENCY,DEPARTMENT OF DEFENSE,2025-12-01,72628643.3,82053197.73,2021-05-26,2025-12-01,2025-12-01,541519,DA01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,117.0,-3029.2,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_HC102824F0060_9700_NNG15SC71B_8000,HC102824F0060,NNG15SC71B,DELIVERY ORDER,"FCN, INC.","FCN, INC",JEANDJTZ8HJ3,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2025-12-01,41042392.77,41945098.26,2023-12-01,2025-12-04,2027-12-04,541519,7B20,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,4.0,0.0,MD,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA830723FB058_9700_FA830720G0037_9700,FA830723FB058,FA830720G0037,DELIVERY ORDER,"DARK WOLF SOLUTIONS, LLC","DARK WOLF SOLUTIONS, LLC",K8KVUFQMGYV5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-12-01,2478246.91,3408446.01,2023-06-02,2026-06-01,2026-06-01,541511,DA01,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,10.0,0.0,TX,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_N0003923C1003_9700_-NONE-_-NONE-,N0003923C1003,,DEFINITIVE CONTRACT,"KATMAI TECHNICAL SERVICES, LLC","KATMAI TECHNICAL SERVICES, LLC",GERMM3L4D261,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2025-11-27,3449749.74,6659050.1,2023-05-25,2028-12-01,2028-12-01,541511,R425,NOT AVAILABLE FOR COMPETITION,B,COST PLUS FIXED FEE,U,8(A) SOLE SOURCE,8AN,1.0,0.0,LA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HC104724C0009_9700_-NONE-_-NONE-,HC104724C0009,,DEFINITIVE CONTRACT,COMPASS POINT LLC,COMPASS POINT LLC,GXL9RAYKASF5,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2025-11-26,6948736.78,7643610.46,2024-09-19,2026-06-18,2026-06-18,541511,DA01,NOT COMPETED UNDER SAP,G,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,0.0,MD,False,False,False,,USAspending,S,True,False,True,False,False,False,False,False,False,High
CONT_AWD_W9124P24F0077_9700_47QTCA18D0081_4732,W9124P24F0077,47QTCA18D0081,DELIVERY ORDER,"EXECUTIVE INFORMATION SYSTEMS, L.L.C.","EXECUTIVE INFORMATION SYSTEMS, L.L.C",MKF6VA9NZLR8,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2025-11-26,415750.91,574695.91,2023-11-28,2026-11-30,2027-11-30,541519,DA10,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,1.0,0.0,AL,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA830724FB084_9700_47QTCA21D0031_4732,FA830724FB084,47QTCA21D0031,DELIVERY ORDER,"MANTECH ADVANCED SYSTEMS INTERNATIONAL, INC.","MANTECH ADVANCED SYSTEMS INTERNATIONAL, INC",JY2BDT2K58Z6,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-11-26,14091836.0,24851943.0,2024-06-24,2026-06-23,2027-12-23,541511,DA01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,11.0,0.0,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_FA700025F0016_9700_NNG15SC82B_8000,FA700025F0016,NNG15SC82B,DELIVERY ORDER,"NEW TECH SOLUTIONS, INC.","NEW TECH SOLUTIONS, INC",XK11LLUL61A7,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-11-26,1093101.3,1639651.95,2024-12-01,2026-11-30,2026-11-30,541519,7320,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,3.0,0.0,CO,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA282325C0020_9700_-NONE-_-NONE-,FA282325C0020,,DEFINITIVE CONTRACT,"GLOBAL CONNECTIONS TO EMPLOYMENT, INC.","GLOBAL CONNECTIONS TO EMPLOYMENT, INC",C43DLCSKXGM8,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-11-25,2866269.66,4863822.42,2025-04-01,2026-09-30,2027-09-30,541513,DG01,NOT COMPETED UNDER SAP,G,FIRM FIXED PRICE,J,NO SET ASIDE USED.,NONE,1.0,0.0,FL,False,False,False,,USAspending,O,True,False,True,False,False,False,False,False,False,Medium
CONT_AWD_FA701424F0349_9700_FA701424D0007_9700,FA701424F0349,FA701424D0007,DELIVERY ORDER,"LEIDOS, INC.","LEIDOS, INC",UE9QJD4KK1L6,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-11-25,734532.59,734532.59,2024-09-01,2025-08-31,2025-08-31,541513,DG11,FULL AND OPEN COMPETITION,A,COST PLUS AWARD FEE,R,,,,-2211.12,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA254126FB013_9700_GS35F0478U_4730,FA254126FB013,GS35F0478U,DELIVERY ORDER,INTELSAT GENERAL COMMUNICATIONS LLC,INTELSAT GENERAL COMMUNICATIONS LLC,G3FMDEWF7YV3,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-11-25,1420520.19,9694080.0,2025-12-01,2026-11-30,2027-11-30,518210,DG11,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,1.0,9694080.0,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N6600123F0051_9700_N6600119D3414_9700,N6600123F0051,N6600119D3414,DELIVERY ORDER,SCIENTIFIC RESEARCH CORPORATION,SCIENTIFIC RESEARCH CORPORATION,FAK7LNGRNAN5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2025-11-25,12693285.94,21218032.93,2022-11-01,2026-10-31,2027-10-31,541330,DF01,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,,,4.0,0.0,GA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_W9124P25F0042_9700_W52P1J18DA055_9700,W9124P25F0042,W52P1J18DA055,DELIVERY ORDER,CAELUM RESEARCH CORPORATION,CAELUM RESEARCH CORPORATION,WEHJBK4MXSN8,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2025-11-25,5873356.72,11348717.32,2024-11-30,2026-11-30,2028-05-31,541519,DA01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,4.0,-771638.4,AL,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_FA205725FB048_9700_NNG15SD43B_8000,FA205725FB048,NNG15SD43B,DELIVERY ORDER,VETERAN TECHNOLOGY PARTNERS LLC,VETERAN TECHNOLOGY PARTNERS LLC,KDLED2J72983,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-11-25,538203.27,538203.27,2025-09-26,2026-09-26,2026-09-26,541519,7A21,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,4.0,0.0,OH,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA205724FB002_9700_NNG15SC59B_8000,FA205724FB002,NNG15SC59B,DELIVERY ORDER,"AFFIGENT, LLC","AFFIGENT, LLC",M46UYYHVH4B1,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-11-25,5095623.74,9208347.81,2023-12-01,2026-11-30,2028-11-30,541519,7B22,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,2.0,0.0,MA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA460822F0001_9700_47QTCA19D0039_4732,FA460822F0001,47QTCA19D0039,DELIVERY ORDER,AGOVX LLC,AGOVX LLC,K3SJDRF93F61,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-11-25,686489.6,696473.6,2021-10-01,2026-09-30,2026-09-30,541511,DD01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,10.0,0.0,LA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA701426F0005_9700_FA701424D0002_9700,FA701426F0005,FA701424D0002,DELIVERY ORDER,GROUP W INC,GROUP W INC,G1K6NSNALMJ8,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-11-25,350000.0,717506.92,2025-11-29,2026-11-28,2026-11-28,541330,DA01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,717506.92,VA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA810026FB003_9700_FA810024DB002_9700,FA810026FB003,FA810024DB002,DELIVERY ORDER,"DNI EMERGING TECHNOLOGIES, LLC","DNI EMERGING TECHNOLOGIES, LLC",MKAQAB8ECG69,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-11-24,599303.74,599303.74,2025-12-01,2025-12-31,2025-12-31,541512,R425,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,,,,599303.74,OK,False,False,False,,USAspending,S,True,False,False,False,False,False,True,False,False,Low
CONT_AWD_HC102823F0383_9700_47QTCB21D0026_4732,HC102823F0383,47QTCB21D0026,DELIVERY ORDER,"CHICKASAW STRATEGIC POINTE, LLC","CHICKASAW STRATEGIC POINTE, LLC",NQQJBJ3BBS28,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2025-11-24,14923231.63,28299230.78,2023-05-01,2026-04-30,2026-04-30,541512,DA01,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,0.0,MD,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_HTC71121FD007_9700_HTC71120DD002_9700,HTC71121FD007,HTC71120DD002,DELIVERY ORDER,UNCOMN LLC,UNCOMN LLC,NPAJNNWFQ8J5,Department of Defense,DEPARTMENT OF DEFENSE,USTRANSCOM,USTRANSCOM,DEPARTMENT OF DEFENSE,2025-11-24,29781194.69,29781194.69,2020-10-01,2026-03-31,2026-03-31,541512,D307,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,LABOR HOURS,Z,,,,2543962.87,IL,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_N6600126P6017_9700_-NONE-_-NONE-,N6600126P6017,,PURCHASE ORDER,STRATEGIC BUSINESS SYSTEMS INC,STRATEGIC BUSINESS SYSTEMS INC,ZU6KK8GVPQA9,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2025-11-24,2491000.0,6439714.69,2025-11-24,2026-09-30,2027-09-30,518210,DA01,NOT COMPETED UNDER SAP,G,FIRM FIXED PRICE,J,NO SET ASIDE USED.,NONE,1.0,6439714.69,CA,False,False,False,,USAspending,S,True,False,False,True,False,False,False,False,False,Medium
CONT_AWD_HT003826CE001_9700_-NONE-_-NONE-,HT003826CE001,,DEFINITIVE CONTRACT,SWINGTIDE INC,SWINGTIDE INC,TVG2GLWLMEB6,Department of Defense,DEPARTMENT OF DEFENSE,Defense Health Agency,DEFENSE HEALTH AGENCY,DEPARTMENT OF DEFENSE,2025-11-21,730000.0,745000.0,2025-11-03,2026-08-31,2026-08-31,541519,DF01,NOT COMPETED UNDER SAP,G,FIRM FIXED PRICE,J,NO SET ASIDE USED.,NONE,1.0,0.0,NV,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_FA877124F0037_9700_47QTCA18D00AR_4732,FA877124F0037,47QTCA18D00AR,DELIVERY ORDER,"1 SYNC TECHNOLOGIES, LLC","1 SYNC TECHNOLOGIES, LLC",SHKSNU48JHZ7,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-11-21,2237843.48,4475687.08,2024-04-20,2026-04-19,2028-04-19,541511,DA01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,0.0,AL,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_HC102821C0009_9700_-NONE-_-NONE-,HC102821C0009,,DEFINITIVE CONTRACT,RED ALPHA LLC,RED ALPHA LLC,L6MJSNNQS7M1,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2025-11-21,3923766.63,3923766.63,2021-03-30,2023-03-29,2023-03-29,541511,DF10,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,-22522.83,MD,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HC102825F0225_9700_NNG15SD62B_8000,HC102825F0225,NNG15SD62B,DELIVERY ORDER,"ALLIANCE TECHNOLOGY GROUP, LLC","ALLIANCE TECHNOLOGY GROUP, LLC",UCM7WPGJBZ67,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2025-11-21,3630240.0,13236480.0,2025-02-21,2026-11-29,2028-11-30,541519,7B20,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,5.0,0.0,MD,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_SP470124F0167_9700_NNG15SC92B_8000,SP470124F0167,NNG15SC92B,DELIVERY ORDER,"THUNDERCAT TECHNOLOGY, LLC","THUNDERCAT TECHNOLOGY, LLC",UER4AJLUB8D5,Department of Defense,DEPARTMENT OF DEFENSE,Defense Logistics Agency,DEFENSE LOGISTICS AGENCY,DEPARTMENT OF DEFENSE,2025-11-21,1155715.94,1155715.94,2024-05-20,2024-07-20,2024-07-20,541519,7690,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,2.0,0.0,VA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_SP470926F0007_9700_SP470924D0045_9700,SP470926F0007,SP470924D0045,DELIVERY ORDER,"COMPTECH COMPUTER TECHNOLOGIES, INC","COMPTECH COMPUTER TECHNOLOGIES, INC",D5CCM1PF7WW5,Department of Defense,DEPARTMENT OF DEFENSE,Defense Logistics Agency,DEFENSE LOGISTICS AGENCY,DEPARTMENT OF DEFENSE,2025-11-21,4821997.44,18040198.8,2025-12-01,2026-11-30,2028-11-20,541519,DG01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,10.0,18040198.8,VA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_W58P0524C0004_9700_-NONE-_-NONE-,W58P0524C0004,,DEFINITIVE CONTRACT,"ECHELON SERVICES, LLC","ECHELON SERVICES, LLC",V6WFXPAQNYC7,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2025-11-21,26118910.0,65297275.0,2024-07-12,2026-07-11,2029-07-11,541519,7A21,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,0.0,MD,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_M6785426F8007_9700_M6785423D7900_9700,M6785426F8007,M6785423D7900,DELIVERY ORDER,"FEDERAL STRATEGIES, LLC","FEDERAL STRATEGIES, LLC",MNGJSJRSAX25,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2025-11-21,1842106.0,1842106.0,2025-11-22,2026-11-21,2026-11-21,541511,R425,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,,1842106.0,VA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_SP470126F0020_9700_SP470125A0501_9700,SP470126F0020,SP470125A0501,BPA CALL,ACCENTURE FEDERAL SERVICES LLC,ACCENTURE FEDERAL SERVICES LLC,C47BNA8GM833,Department of Defense,DEPARTMENT OF DEFENSE,Defense Logistics Agency,DEFENSE LOGISTICS AGENCY,DEPARTMENT OF DEFENSE,2025-11-20,412013.4,412013.4,2025-11-22,2026-02-14,2026-02-14,541519,DA01,COMPETED UNDER SAP,F,FIRM FIXED PRICE,J,NO SET ASIDE USED.,NONE,1.0,412013.4,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_W909MY25F0048_9700_W909MY24D0001_9700,W909MY25F0048,W909MY24D0001,DELIVERY ORDER,"LEIDOS, INC.","LEIDOS, INC",UE9QJD4KK1L6,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2025-11-20,3679453.41,3679453.41,2025-07-17,2027-03-01,2027-03-01,541512,5810,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,0.0,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N6832226FK005_9700_NNG15SC82B_8000,N6832226FK005,NNG15SC82B,DELIVERY ORDER,"NEW TECH SOLUTIONS, INC.","NEW TECH SOLUTIONS, INC",XK11LLUL61A7,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2025-11-20,314333.0,314333.0,2025-10-01,2026-10-01,2026-10-01,541519,DE01,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,5.0,0.0,CA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N0017824F3011_9700_N0017819D8413_9700,N0017824F3011,N0017819D8413,DELIVERY ORDER,"RESOURCE MANAGEMENT CONCEPTS, INC.","RESOURCE MANAGEMENT CONCEPTS, INC",HL37EAQNDKV5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2025-11-20,11010452.18,43213433.0,2024-08-01,2026-07-31,2030-01-31,541330,R425,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,,,3.0,0.0,VA,False,False,False,,USAspending,O,True,True,False,False,True,False,True,False,False,Low
CONT_AWD_W56KGY23F0031_9700_W56KGY23D0004_9700,W56KGY23F0031,W56KGY23D0004,DELIVERY ORDER,"PARAGONE SOLUTIONS, INC.","PARAGONE SOLUTIONS, INC",NVK2SURKALS7,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2025-11-20,6143245.36,6143245.36,2023-03-09,2025-11-20,2025-11-20,541330,R425,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,COST PLUS FIXED FEE,U,,,,0.0,MD,False,False,False,,USAspending,S,True,True,False,False,False,False,False,False,False,Low
CONT_AWD_FA714625F0026_9700_FA714625D0002_9700,FA714625F0026,FA714625D0002,DELIVERY ORDER,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.","GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC",SMNWM6HN79X5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-11-20,2575538.94,2705689.82,2025-09-04,2027-11-30,2027-11-30,541512,DD01,FULL AND OPEN COMPETITION,A,COST NO FEE,S,,,,0.0,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,True,False,False,Low
